"type","title","url","meta"
"video","Intersection of Two arrays with Duplicate Elements","https://www.geeksforgeeks.org/batch/dsa-jiit/track/Hashing-practice-college-training/problem/intersection-of-two-arrays-with-duplicate-elements","Accuracy: 61.4%"
"video","Introduction to Hashing","https://www.geeksforgeeks.org/batch/dsa-jiit/track/Hashing-videos-college-training/video/MTAwMg%3D%3D","Duration: 6 min, 47 sec"
"video","Hashing Application","https://www.geeksforgeeks.org/batch/dsa-jiit/track/Hashing-videos-college-training/video/MTAwMw%3D%3D","Duration: 5 min, 13 sec"
"video","Direct Address Table","https://www.geeksforgeeks.org/batch/dsa-jiit/track/Hashing-videos-college-training/video/MTAwNA%3D%3D","Duration: 7 min, 37 sec"
"video","Hashing Functions","https://www.geeksforgeeks.org/batch/dsa-jiit/track/Hashing-videos-college-training/video/MTAwNQ%3D%3D","Duration: 15 min, 36 sec"
"video","Collision Handling","https://www.geeksforgeeks.org/batch/dsa-jiit/track/Hashing-videos-college-training/video/MTAwNg%3D%3D","Duration: 4 min, 15 sec"
"video","Video - Collision Handling","https://www.geeksforgeeks.org/batch/dsa-jiit/track/Hashing-videos-college-training/video/NDQ4","Duration: 4 min, 15 sec"
"video","Video - Chaining","https://www.geeksforgeeks.org/batch/dsa-jiit/track/Hashing-videos-college-training/video/NDQ5","Duration: 12 min, 30 sec"
"video","Implementation of Chaining","https://www.geeksforgeeks.org/batch/dsa-jiit/track/Hashing-videos-college-training/video/MTAwOA%3D%3D","Duration: 7 min, 18 sec"
"video","Open Addressing","https://www.geeksforgeeks.org/batch/dsa-jiit/track/Hashing-videos-college-training/video/MTAwOQ%3D%3D","Duration: 22 min, 23 sec"
"video","Double Hashing","https://www.geeksforgeeks.org/batch/dsa-jiit/track/Hashing-videos-college-training/video/MTAxMA%3D%3D","Duration: 17 min, 18 sec"
"video","Implementation of Open Addressing","https://www.geeksforgeeks.org/batch/dsa-jiit/track/Hashing-videos-college-training/video/MTAxMQ%3D%3D","Duration: 16 min, 28 sec"
"video","Chaining vs Open Addressing","https://www.geeksforgeeks.org/batch/dsa-jiit/track/Hashing-videos-college-training/video/MTAxMg%3D%3D","Duration: 6 min, 9 sec"
"video","Unordered_set in C++ STL","https://www.geeksforgeeks.org/batch/dsa-jiit/track/Hashing-videos-college-training/video/MTAxMw%3D%3D","Duration: 11 min, 37 sec"
"video","Unordered_map in C++ STL","https://www.geeksforgeeks.org/batch/dsa-jiit/track/Hashing-videos-college-training/video/MTAxNA%3D%3D","Duration: 14 min, 16 sec"
"video","HashSet in Java","https://www.geeksforgeeks.org/batch/dsa-jiit/track/Hashing-videos-college-training/video/MTAxNQ%3D%3D","Duration: 7 min, 15 sec"
"video","HashMap in Java","https://www.geeksforgeeks.org/batch/dsa-jiit/track/Hashing-videos-college-training/video/MTAxNg%3D%3D","Duration: 7 min, 19 sec"
"video","Count Distinct Elements","https://www.geeksforgeeks.org/batch/dsa-jiit/track/Hashing-videos-college-training/video/MTAxNw%3D%3D","Duration: 7 min, 13 sec"
"video","Frequencies of array elements","https://www.geeksforgeeks.org/batch/dsa-jiit/track/Hashing-videos-college-training/video/MTAxOA%3D%3D","Duration: 11 min, 18 sec"
"video","Intersection of two unsorted arrays","https://www.geeksforgeeks.org/batch/dsa-jiit/track/Hashing-videos-college-training/video/MjY4NA%3D%3D","Duration: 8 min, 22 sec"
"video","Union of two unsorted arrays","https://www.geeksforgeeks.org/batch/dsa-jiit/track/Hashing-videos-college-training/video/MTAyMA%3D%3D","Duration: 8 min, 1 second"
"video","Pair with given sum in unsorted array","https://www.geeksforgeeks.org/batch/dsa-jiit/track/Hashing-videos-college-training/video/MjY5Ng%3D%3D","Duration: 7 min, 52 sec"
"video","Subarray with zero sum","https://www.geeksforgeeks.org/batch/dsa-jiit/track/Hashing-videos-college-training/video/MTAyMg%3D%3D","Duration: 9 min, 12 sec"
"video","Subarray with given sum","https://www.geeksforgeeks.org/batch/dsa-jiit/track/Hashing-videos-college-training/video/MTAyMw%3D%3D","Duration: 9 min, 26 sec"
"video","Longest subarray with given sum","https://www.geeksforgeeks.org/batch/dsa-jiit/track/Hashing-videos-college-training/video/MjcwNQ%3D%3D","Duration: 16 min, 42 sec"
"video","Longest subarray with equal number of 0's and 1's","https://www.geeksforgeeks.org/batch/dsa-jiit/track/Hashing-videos-college-training/video/MjcwNA%3D%3D","Duration: 6 min, 51 sec"
"video","Longest common span with same sum in binary arrays","https://www.geeksforgeeks.org/batch/dsa-jiit/track/Hashing-videos-college-training/video/MjcwMw%3D%3D","Duration: 7 min, 56 sec"
"video","Longest Consecutive Subsequence","https://www.geeksforgeeks.org/batch/dsa-jiit/track/Hashing-videos-college-training/video/MTM3Nw%3D%3D","Duration: 16 min,"
"video","Count Distinct Elements In Every Window","https://www.geeksforgeeks.org/batch/dsa-jiit/track/Hashing-videos-college-training/video/MTM3OA%3D%3D","Duration: 10 min, 57 sec"
"video","More than n/k Occurences","https://www.geeksforgeeks.org/batch/dsa-jiit/track/Hashing-videos-college-training/video/MTgyOQ%3D%3D","Duration: 8 min, 43 sec"
"video","More than n/k Occurences (O(nk) solution)","https://www.geeksforgeeks.org/batch/dsa-jiit/track/Hashing-videos-college-training/video/MTgyNA%3D%3D","Duration: 10 min, 59 sec"
"article","Introduction to Hashing","https://www.geeksforgeeks.org/batch/dsa-jiit/track/Hashing-notes-college-training/article/ODA0OA%3D%3D","Last Updated: 2023-02-09"
"article","Hashing Application","https://www.geeksforgeeks.org/batch/dsa-jiit/track/Hashing-notes-college-training/article/ODA0OQ%3D%3D","Last Updated: 2023-02-09"
"article","Direct Address Table","https://www.geeksforgeeks.org/batch/dsa-jiit/track/Hashing-notes-college-training/article/Nzg3MQ%3D%3D","Last Updated: 2023-01-30"
"article","Hashing Functions","https://www.geeksforgeeks.org/batch/dsa-jiit/track/Hashing-notes-college-training/article/Nzg3Mg%3D%3D","Last Updated: 2023-01-30"
"article","Collision Handling","https://www.geeksforgeeks.org/batch/dsa-jiit/track/Hashing-notes-college-training/article/OTU0MA%3D%3D","Last Updated: 2023-05-25"
"article","Implementation of Chaining","https://www.geeksforgeeks.org/batch/dsa-jiit/track/Hashing-notes-college-training/article/ODA1MA%3D%3D","Last Updated: 2023-02-09"
"article","Open Addressing","https://www.geeksforgeeks.org/batch/dsa-jiit/track/Hashing-notes-college-training/article/Nzg3NQ%3D%3D","Last Updated: 2023-01-30"
"article","Double Hashing","https://www.geeksforgeeks.org/batch/dsa-jiit/track/Hashing-notes-college-training/article/Nzg3Ng%3D%3D","Last Updated: 2023-01-30"
"article","Implementation of Open Addressing","https://www.geeksforgeeks.org/batch/dsa-jiit/track/Hashing-notes-college-training/article/ODA1MQ%3D%3D","Last Updated: 2023-02-09"
"article","Chaining vs Open Addressing","https://www.geeksforgeeks.org/batch/dsa-jiit/track/Hashing-notes-college-training/article/Nzg3Nw%3D%3D","Last Updated: 2023-01-30"
"article","unordered_set in C++ STL","https://www.geeksforgeeks.org/batch/dsa-jiit/track/Hashing-notes-college-training/article/Mjg3Mg%3D%3D","Last Updated: 2025-02-17"
"article","unordered_map in C++ STL","https://www.geeksforgeeks.org/batch/dsa-jiit/track/Hashing-notes-college-training/article/Mjg3NA%3D%3D","Last Updated: 2025-08-28"
"article","Hashing in C++ using STL","https://www.geeksforgeeks.org/batch/dsa-jiit/track/Hashing-notes-college-training/article/MjMwOQ%3D%3D","Last Updated: 2022-07-01"
"article","HashSet in Java","https://www.geeksforgeeks.org/batch/dsa-jiit/track/Hashing-notes-college-training/article/MzI1Ng%3D%3D","Last Updated: 2025-02-05"
"article","HashMap in Java","https://www.geeksforgeeks.org/batch/dsa-jiit/track/Hashing-notes-college-training/article/MzI1OQ%3D%3D","Last Updated: 2025-02-06"
"article","Implementing Hashing in Java","https://www.geeksforgeeks.org/batch/dsa-jiit/track/Hashing-notes-college-training/article/MjMxNg%3D%3D","Last Updated: 2022-07-01"
"article","Count Distinct Elements","https://www.geeksforgeeks.org/batch/dsa-jiit/track/Hashing-notes-college-training/article/MTUwNTM%3D","Last Updated: 2025-01-23"
"article","Frequencies of array elements","https://www.geeksforgeeks.org/batch/dsa-jiit/track/Hashing-notes-college-training/article/ODA1OA%3D%3D","Last Updated: 2023-02-11"
"article","Subarray with Zero Sum","https://www.geeksforgeeks.org/batch/dsa-jiit/track/Hashing-notes-college-training/article/ODA2Mg%3D%3D","Last Updated: 2023-02-11"
"article","Subarray with given Sum","https://www.geeksforgeeks.org/batch/dsa-jiit/track/Hashing-notes-college-training/article/MTAwNTA%3D","Last Updated: 2023-06-30"
"article","Longest Subarray with equal number of 0s and 1s","https://www.geeksforgeeks.org/batch/dsa-jiit/track/Hashing-notes-college-training/article/NzYzOQ%3D%3D","Last Updated: 2023-01-09"
"article","Longest Consecutive Subsequence","https://www.geeksforgeeks.org/batch/dsa-jiit/track/Hashing-notes-college-training/article/ODA2Nw%3D%3D","Last Updated: 2023-02-11"
"article","Count distinct elements in every window","https://www.geeksforgeeks.org/batch/dsa-jiit/track/Hashing-notes-college-training/article/NzY4MA%3D%3D","Last Updated: 2025-02-13"
"video","Recursion Introduction","https://www.geeksforgeeks.org/batch/dsa-jiit/track/Recursion-videos-college-training/video/MTYxNw%3D%3D","Duration: 11 min, 49 sec"
"video","Applications of Recursion","https://www.geeksforgeeks.org/batch/dsa-jiit/track/Recursion-videos-college-training/video/MTYxNg%3D%3D","Duration: 5 min, 24 sec"
"video","Recursion Output Practice - Part 1","https://www.geeksforgeeks.org/batch/dsa-jiit/track/Recursion-videos-college-training/video/MTYyNQ%3D%3D","Duration: 6 min, 25 sec"
"video","Recursion Output Practice - Part 2","https://www.geeksforgeeks.org/batch/dsa-jiit/track/Recursion-videos-college-training/video/MTYzNQ%3D%3D","Duration: 10 min, 52 sec"
"video","Print N to 1 Using Recursion","https://www.geeksforgeeks.org/batch/dsa-jiit/track/Recursion-videos-college-training/video/MTYxOA%3D%3D","Duration: 4 min, 7 sec"
"video","Print 1 to N Using Recursion","https://www.geeksforgeeks.org/batch/dsa-jiit/track/Recursion-videos-college-training/video/MTYxOQ%3D%3D","Duration: 4 min, 53 sec"
"video","Tail Recursion","https://www.geeksforgeeks.org/batch/dsa-jiit/track/Recursion-videos-college-training/video/MTYyNA%3D%3D","Duration: 10 min, 22 sec"
"video","Writing Base Cases in Recursion","https://www.geeksforgeeks.org/batch/dsa-jiit/track/Recursion-videos-college-training/video/MTM2OA%3D%3D","Duration: 7 min, 28 sec"
"video","Natural Number Sum using Recursion","https://www.geeksforgeeks.org/batch/dsa-jiit/track/Recursion-videos-college-training/video/MTYyNg%3D%3D","Duration: 5 min, 48 sec"
"video","Palindrome Check using Recursion","https://www.geeksforgeeks.org/batch/dsa-jiit/track/Recursion-videos-college-training/video/MTYyOQ%3D%3D","Duration: 8 min, 39 sec"
"video","Sum Of Digits Using Recursion","https://www.geeksforgeeks.org/batch/dsa-jiit/track/Recursion-videos-college-training/video/MjAzNg%3D%3D","Duration: 5 min, 3 sec"
"video","Rope Cutting Problem","https://www.geeksforgeeks.org/batch/dsa-jiit/track/Recursion-videos-college-training/video/MjMzMw%3D%3D","Duration: 10 min, 18 sec"
"video","Generate Subsets","https://www.geeksforgeeks.org/batch/dsa-jiit/track/Recursion-videos-college-training/video/MjMzMQ%3D%3D","Duration: 8 min, 21 sec"
"video","Tower of Hanoi","https://www.geeksforgeeks.org/batch/dsa-jiit/track/Recursion-videos-college-training/video/OTYw","Duration: 19 min, 20 sec"
"video","Josephus Problem","https://www.geeksforgeeks.org/batch/dsa-jiit/track/Recursion-videos-college-training/video/OTYx","Duration: 22 min, 36 sec"
"video","Subset Sum Problem (Recursive Solution) (Medium)","https://www.geeksforgeeks.org/batch/dsa-jiit/track/Recursion-videos-college-training/video/MTQ2OQ%3D%3D","Duration: 10 min, 53 sec"
"video","Printing all Permutations","https://www.geeksforgeeks.org/batch/dsa-jiit/track/Recursion-videos-college-training/video/MjMzNA%3D%3D","Duration: 11 min, 10 sec"
"video","Power Using Recursion","https://www.geeksforgeeks.org/batch/dsa-jiit/track/Recursion-problems-college-training/problem/power-using-recursion","Accuracy: 75.78%"
"video","Sum of Digits of a Number","https://www.geeksforgeeks.org/batch/dsa-jiit/track/Recursion-problems-college-training/problem/sum-of-digits-of-a-number","Accuracy: 73.02%"
"video","Josephus problem","https://www.geeksforgeeks.org/batch/dsa-jiit/track/Recursion-problems-college-training/problem/josephus-problem","Accuracy: 57.26%"
"article","Recursion Introduction","https://www.geeksforgeeks.org/batch/dsa-jiit/track/Recursion-notes-college-training/article/MTAwODc%3D","Last Updated: 2023-10-03"
"article","Print N to 1 Using Recursion","https://www.geeksforgeeks.org/batch/dsa-jiit/track/Recursion-notes-college-training/article/MTAwODk%3D","Last Updated: 2023-06-23"
"article","Print 1 to N Using Recursion","https://www.geeksforgeeks.org/batch/dsa-jiit/track/Recursion-notes-college-training/article/ODAyNg%3D%3D","Last Updated: 2023-02-07"
"article","Tail Recursion","https://www.geeksforgeeks.org/batch/dsa-jiit/track/Recursion-notes-college-training/article/OTQ0OQ%3D%3D","Last Updated: 2023-05-19"
"article","Natural Number Sum using Recursion","https://www.geeksforgeeks.org/batch/dsa-jiit/track/Recursion-notes-college-training/article/ODAxNw%3D%3D","Last Updated: 2025-06-26"
"article","Palindrome check using Recursion","https://www.geeksforgeeks.org/batch/dsa-jiit/track/Recursion-notes-college-training/article/MTAzNTk%3D","Last Updated: 2024-07-10"
"article","Sum of Digits Using Recursion","https://www.geeksforgeeks.org/batch/dsa-jiit/track/Recursion-notes-college-training/article/ODAxOQ%3D%3D","Last Updated: 2025-06-27"
"article","Rope Cutting Problem","https://www.geeksforgeeks.org/batch/dsa-jiit/track/Recursion-notes-college-training/article/ODUyMA%3D%3D","Last Updated: 2026-01-03"
"article","Generate Subsets","https://www.geeksforgeeks.org/batch/dsa-jiit/track/Recursion-notes-college-training/article/ODAyMA%3D%3D","Last Updated: 2025-06-30"
"article","Tower of Hanoi","https://www.geeksforgeeks.org/batch/dsa-jiit/track/Recursion-notes-college-training/article/ODAyMQ%3D%3D","Last Updated: 2025-06-30"
"article","Josephus Problem","https://www.geeksforgeeks.org/batch/dsa-jiit/track/Recursion-notes-college-training/article/ODAyMg%3D%3D","Last Updated: 2025-06-30"
"article","Printing all Permutations","https://www.geeksforgeeks.org/batch/dsa-jiit/track/Recursion-notes-college-training/article/ODAyMw%3D%3D","Last Updated: 2025-07-01"
"video","Print 1 To N Without Loop","https://www.geeksforgeeks.org/batch/dsa-jiit/track/Recursion-practice-college-training/problem/print-1-to-n-without-using-loops-1587115620","Accuracy: 61.33%"
"video","Fibonacci Using Recursion","https://www.geeksforgeeks.org/batch/dsa-jiit/track/Recursion-practice-college-training/problem/fibonacci-using-recursion","Accuracy: 78.37%"
"video","Power Using Recursion","https://www.geeksforgeeks.org/batch/dsa-jiit/track/Recursion-practice-college-training/problem/power-using-recursion","Accuracy: 75.78%"
"video","Merge three sorted arrays","https://www.geeksforgeeks.org/batch/dsa-jiit/track/Sorting-practice-college-training/problem/merge-three-sorted-arrays-1587115620","Accuracy: 65.94%"
"video","Minimum Difference in an Array","https://www.geeksforgeeks.org/batch/dsa-jiit/track/Sorting-practice-college-training/problem/minimum-difference-in-an-array","Accuracy: 69.91%"
"video","Counting Sort","https://www.geeksforgeeks.org/batch/dsa-jiit/track/Sorting-practice-college-training/problem/counting-sort","Accuracy: 60.53%"
"video","Closet 0s 1s and 2s","https://www.geeksforgeeks.org/batch/dsa-jiit/track/Sorting-practice-college-training/problem/sort-an-array-of-0s-1s-and-2s-1587115621","Accuracy: 68.01%"
"article","Introduction to Sorting","https://www.geeksforgeeks.org/batch/dsa-jiit/track/Sorting-notes-college-training/article/ODMyNA%3D%3D","Last Updated: 2023-02-26"
"article","Sort in C++ STL","https://www.geeksforgeeks.org/batch/dsa-jiit/track/Sorting-notes-college-training/article/MjI5MQ%3D%3D","Last Updated: 2023-01-27"
"article","Sorting using Built-in methods in Java","https://www.geeksforgeeks.org/batch/dsa-jiit/track/Sorting-notes-college-training/article/MjI5OQ%3D%3D","Last Updated: 2022-07-01"
"article","Arrays.sort() in Java","https://www.geeksforgeeks.org/batch/dsa-jiit/track/Sorting-notes-college-training/article/MzI3NA%3D%3D","Last Updated: 2025-02-08"
"article","Collections.sort() in Java","https://www.geeksforgeeks.org/batch/dsa-jiit/track/Sorting-notes-college-training/article/MzI4MA%3D%3D","Last Updated: 2025-02-08"
"article","Stability in Sorting Algorithm","https://www.geeksforgeeks.org/batch/dsa-jiit/track/Sorting-notes-college-training/article/ODI5NQ%3D%3D","Last Updated: 2023-02-22"
